,link,title,price,previous_month_bought_count,card_offer,review_rating,delivery_detail
195,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODI2OTQ3NzM1NDQ2NzQ4OjE3MjgxMTM0NTQ6c3BfYXRmX25leHQ6MjAxMTEyMTEyNDgxOTg6OjA6Og&url=%2FApple-iPhone-14-512GB-Midnight%2Fdp%2FB0BDJGX2XZ%2Fref%3Dsr_1_209_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113454%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Apple iPhone 14 (512 GB) - Midnight  ,"₹89,900₹89,900 M.R.P: ₹99,900₹99,900 (10% off)",M.R.P: ,Flat INR 3000 Off on SBICardsFlat INR 3000 Off on SBICards,"4.5 out of 5 stars 5,570  "," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
196,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODI2OTQ3NzM1NDQ2NzQ4OjE3MjgxMTM0NTQ6c3BfYXRmX25leHQ6MzAwMDU3NTk0NTM5NTMyOjowOjo&url=%2FApple-iPhone-15-512-GB%2Fdp%2FB0CHXB1PT6%2Fref%3Dsr_1_210_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113454%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Apple iPhone 15 (512 GB) - Blue  ,"₹99,900₹99,900 M.R.P: ₹1,09,900₹1,09,900 (9% off)",M.R.P: ,Flat INR 3000 Off on SBICardsFlat INR 3000 Off on SBICards,"4.5 out of 5 stars 2,255  "," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
197,https://www.amazon.in/Samsung-Galaxy-F54-Meteor-Blue/dp/B0CCMVQZM3/ref=sr_1_211?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-211,Samsung Galaxy F54 5G (Meteor Blue) (256 GB ROM) (8 GB RAM)  ,"₹23,996₹23,996 M.R.P: ₹35,999₹35,999 (33% off)",400+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,3.7 out of 5 stars 498  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
198,https://www.amazon.in/Redmi-Arctic-Storage-Flagship-TurboCharge/dp/B0CRQH5LGP/ref=sr_1_212?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-212,"Redmi Note 13 Pro (Arctic White, 12GB RAM, 256GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge  ","₹25,999₹25,999 M.R.P: ₹32,999₹32,999 (21% off)",200+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,"4.0 out of 5 stars 1,070  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
199,https://www.amazon.in/POCO-Dimensity-Processor-Dual-Camera-Fingerprint/dp/B0CQVPXW4C/ref=sr_1_24?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.dqonNPfjw7iOCXnMTXwHu_MY-u3AGV2FUF0KlLqMSR-jTTAm1mLQKUvhds1Bkj-gohtKKVqaLUj6F6kx_-8FUxjA6OYeXvWcpegarsOylNT5AWE8BI0AtVoWPFL_5m0tQE8qGbWNXQQT2ImqDb9lSG0muX6tCDLQoNgl45uvXJDHo3Sb1yFXJmsLz3de7ehSktbBjLoYMcS0pWTCdEO2EtJ81gk6Jsc1AS6qKB5IkZI.scNLIHri4NCnnnnDRVvC2MvU2yhX5UjtUwKk0k05W6A&dib_tag=se&keywords=smart+phone&qid=1728113411&sprefix=smatrphone%2Caps%2C218&sr=8-24,"POCO M6 5G (Galactic Black,6GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G Processor | 5000 mAh Battery + 18W Fast Charging | 50 MP AI Dual-Camera System & Side Fingerprint Sensor  ","₹9,499₹9,499 M.R.P: ₹13,999₹13,999 (32% off)",5K+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,"3.9 out of 5 stars 1,745  "," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
200,https://www.amazon.in/Redmi-Storage-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPH2YSY/ref=sr_1_213?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-213,"Redmi Note 13 5G (Prism Gold, 8GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera  ","₹17,999₹17,999 M.R.P: ₹22,999₹22,999 (22% off)",100+ bought in past month,Flat INR 1000 Off on ALL BanksCardsFlat INR 1000 Off on ALL BanksCards,"3.7 out of 5 stars 5,134  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
201,https://www.amazon.in/HMD-Segment-Display-Storage-Midnight/dp/B0D93WPSR8/ref=sr_1_214?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-214,HMD Crest 5G | Segment First 50 MP Selfie Camera | 50 MP Dual Rear AI Camera | FHD+ OLED Display | 6 GB RAM & 128 GB Storage | Android 14 | 33W Fast Charger in Box | Midnight Blue  ,"₹14,499₹14,499 M.R.P: ₹18,999₹18,999 (24% off)",100+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,3.6 out of 5 stars 360  ," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
202,https://www.amazon.in/6-7-inch-Quad-Curved-Display-AI-Powered-MagicOS/dp/B0D6VJCZW3/ref=sr_1_215?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-215,"HONOR 200 5G (Black, 12GB + 512GB) | 6.7-inch AMOLED Quad-Curved Display | Dual OIS 50MP + 50MP + 12MP Camera | 50MP Selfie Camera | AI-Powered MagicOS 8.0 | Without Charger  ","₹32,998₹32,998 M.R.P: ₹44,999₹44,999 (27% off)",100+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,4.4 out of 5 stars 206  ," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
203,https://www.amazon.in/POCO-Mirror-Black-RAM-Storage/dp/B0CSDS3XW1/ref=sr_1_216?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-216,"POCO X6 5G (Mirror Black, 12 GB RAM 256 GB Storage)  ","₹17,499₹17,499 M.R.P: ₹26,999₹26,999 (35% off)",1K+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.0 out of 5 stars 923  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
204,https://www.amazon.in/Vivo-V30e-Smartphone-128GB-Storage/dp/B0D35CWYF6/ref=sr_1_217?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-217,"Vivo V30e 5G Smartphone (Silk Blue, 8GB RAM, 128GB Storage)  ","₹23,977₹23,977 M.R.P: ₹32,999₹32,999 (27% off)",100+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.2 out of 5 stars 62  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
205,https://www.amazon.in/Emerald-Portrait-SUPERVOOC-Additional-Exchange/dp/B0DCGGP82Z/ref=sr_1_218?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-218,"OPPO F27 5G (Emerald Green, 8GB RAM, 256GB Storage) | 6.67"" FHD+ AMOLED Display|32MP Sony IMX615 Selfie Camera |AI Portrait Expert| 45W SUPERVOOC| with No Cost EMI/Additional Exchange Offers  ","₹22,999₹22,999 M.R.P: ₹28,999₹28,999 (21% off)",400+ bought in past month,Flat INR 1050 Off on SBICardsFlat INR 1050 Off on SBICards,3.3 out of 5 stars 29  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
206,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODI2OTQ3NzM1NDQ2NzQ4OjE3MjgxMTM0NTQ6c3BfbXRmOjMwMDM1MTQ4MTk3OTYzMjo6MDo6&url=%2FApple-iPhone-16-Plus-256%2Fdp%2FB0DGHT4K6Q%2Fref%3Dsr_1_219_sspa%3Fcrid%3D1L0Q91SOR1BM2%26dib%3DeyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU%26dib_tag%3Dse%26keywords%3Dsmart%2Bphone%26qid%3D1728113454%26sprefix%3Dsmatrphone%252Caps%252C218%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Apple iPhone 16 Plus (256 GB) - Black  ,"₹99,900₹99,900",100+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.1 out of 5 stars 21  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
207,https://www.amazon.in/Memory-Fusion-Charging-Display-Glorious/dp/B0CMQQ8VSZ/ref=sr_1_221?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-221,"itel Aura 05i (2GB RAM + 32GB ROM, Upto 4GB RAM with Memory Fusion | Type C Fast Charging | 6.6"" HD+ Display)- Glorious Orange  ","₹5,749₹5,749 M.R.P: ₹6,799₹6,799 (15% off)",50+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,3.9 out of 5 stars 30  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
208,https://www.amazon.in/Redmi-Note-13-Midnight-TurboCharge/dp/B0CRQG5DWS/ref=sr_1_222?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-222,"Redmi Note 13 Pro (Midnight Black, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge  ","₹22,999₹22,999 M.R.P: ₹28,999₹28,999 (21% off)",500+ bought in past month,Save extra with No Cost EMISave extra with No Cost EMI,"4.0 out of 5 stars 1,070  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
209,https://www.amazon.in/realme-Storage-Comfort-Resistance-48-Month/dp/B0D9482G3M/ref=sr_1_4?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.YFHwfIh7GPJJ09bm1bBID_cftDp0afCxSRg3FN_lte1Rdqt5mg0Jx-TgDfx26Db3KQU1JO2tAF7pm-1gfG8MtzfxHlpgvazcRpgxNuuVFttuqLhrcaxp-Ld6M3GLfrx3fDP5xfBpL4ScKlFfbrSxXRyDX9VWbu_X7Xq3bgWwHhRWosAjnCAKcGU1quDOoO_Dy7EncmeSfy_UFCn5cEafdJeM3DlDTdqvQZcn6Vmj2_k.gLzcl7owOgyvjofPvY-GTIHcfhOU5iMgTDNesnqX70k&dib_tag=se&keywords=smart+phone&qid=1728113408&sprefix=smatrphone%2Caps%2C218&sr=8-4,"realme NARZO N61 (Marble Black,6GB RAM+128GB Storage) 90Hz Eye Comfort Display | IP54 Dust & Water Resistance | 48-Month Fluency | Charger in The Box  ","₹8,498₹8,498 M.R.P: ₹10,999₹10,999 (23% off)",5K+ bought in past month,"₹1,000 off coupon appliedSave ₹1,000  with coupon ",4.1 out of 5 stars 349  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
210,https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0DGXBSYHS/ref=sr_1_25?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.dqonNPfjw7iOCXnMTXwHu_MY-u3AGV2FUF0KlLqMSR-jTTAm1mLQKUvhds1Bkj-gohtKKVqaLUj6F6kx_-8FUxjA6OYeXvWcpegarsOylNT5AWE8BI0AtVoWPFL_5m0tQE8qGbWNXQQT2ImqDb9lSG0muX6tCDLQoNgl45uvXJDHo3Sb1yFXJmsLz3de7ehSktbBjLoYMcS0pWTCdEO2EtJ81gk6Jsc1AS6qKB5IkZI.scNLIHri4NCnnnnDRVvC2MvU2yhX5UjtUwKk0k05W6A&dib_tag=se&keywords=smart+phone&qid=1728113411&sprefix=smatrphone%2Caps%2C218&sr=8-25,"Samsung Galaxy M15 5G Prime Edition (Stone Grey,6GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update  ","₹11,999₹11,999 M.R.P: ₹16,999₹16,999 (29% off)",5K+ bought in past month,Flat INR 750 Off on SBICardsFlat INR 750 Off on SBICards,4.2 out of 5 stars 21  ,FREE delivery
211,https://www.amazon.in/POCO-Skyline-Blue-RAM-Storage/dp/B0D41KRRNM/ref=sr_1_223?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-223,"POCO X6 5G (Skyline Blue, 12 GB RAM 256 GB Storage)  ","₹17,499₹17,499 M.R.P: ₹26,999₹26,999 (35% off)",500+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,4.0 out of 5 stars 923  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
212,https://www.amazon.in/Storage-Refresh-SUPERVOOC-Additional-Exchange/dp/B0D6R98C8F/ref=sr_1_224?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-224,"OPPO A3 Pro 5G (Starry Black, 8GB RAM, 256GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers  ","₹19,999₹19,999 M.R.P: ₹22,999₹22,999 (13% off)",100+ bought in past month,Flat INR 250 Off on SBICardsFlat INR 250 Off on SBICards,3.9 out of 5 stars 111  ," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
213,https://www.amazon.in/Oppo-Pearl-White-256GB-Storage/dp/B0CVN5VDY8/ref=sr_1_225?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-225,"Oppo Reno 11 Pro 5G (Pearl White, 12GB RAM 256GB Storage)  ","₹31,024₹31,024 M.R.P: ₹44,999₹44,999 (31% off)",50+ bought in past month,10% Off on Select Bank Cards10% Off on Select Bank Cards,3.3 out of 5 stars 15  ," FREE delivery Thu, 10 Oct Or fastest delivery Tomorrow, 6 Oct "
214,https://www.amazon.in/iQOO-Tornado-Storage-Snapdragon-FlashCharge/dp/B07WHS4MC4/ref=sr_1_226?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-226,"iQOO Z9x 5G (Tornado Green, 8GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge  ","₹15,499₹15,499 M.R.P: ₹19,999₹19,999 (23% off)",4K+ bought in past month,₹500 off coupon appliedSave ₹500  with coupon ,"4.1 out of 5 stars 3,353  "," FREE delivery Tue, 8 Oct Or fastest delivery Tomorrow, 6 Oct "
215,https://www.amazon.in/iQOO-Tornado-Storage-Snapdragon-FlashCharge/dp/B07WDKKJ45/ref=sr_1_227?crid=1L0Q91SOR1BM2&dib=eyJ2IjoiMSJ9.GOTgBnUl8DAwmt2yO77lfR58mmuCUWoK6SWXZTpLeqAWnjc7gABvriMvEwkC9-l8kTceBzu-5iLoeRN3_HtaLEGsP4hPv4QVvPXW1hEdUNmvesBmRRieLaaxVrV3UqjaFCDzR_lAF9nDLKowYSlUSaeiBvDBXraLCvSAsZ2zBtJbJTDMhMAcOO3R-X7KEGqQQAZ1lk7dM7CiA2P5TrKH1MXFEqp9jf8MmYRkguxOjVg.aY1uPU7anw5fMZbY6LJbytICiTQcM1P9uQs-Tp7pJqU&dib_tag=se&keywords=smart+phone&qid=1728113454&sprefix=smatrphone%2Caps%2C218&sr=8-227,"iQOO Z9x 5G (Tornado Green, 4GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge  ","₹12,499₹12,499 M.R.P: ₹17,999₹17,999 (31% off)",4K+ bought in past month,₹500 off coupon appliedSave ₹500  with coupon ,"4.1 out of 5 stars 3,353  "," FREE delivery Mon, 7 Oct Or fastest delivery Tomorrow, 6 Oct "
